,Target,QID Combination,DiSCO Score
318,OWN_RENT,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0087
319,OWN_RENT,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0043
320,OWN_RENT,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0058
321,OWN_RENT,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0946
322,OWN_RENT,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0243
323,OWN_RENT,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.002
324,OWN_RENT,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0257
325,OWN_RENT,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0025
326,OWN_RENT,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0039
327,OWN_RENT,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0055
328,OWN_RENT,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0129
329,OWN_RENT,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0778
330,OWN_RENT,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0073
331,OWN_RENT,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0716
332,OWN_RENT,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0667
333,OWN_RENT,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0269
334,OWN_RENT,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0019
335,OWN_RENT,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0025
336,OWN_RENT,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0029
337,OWN_RENT,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0827
338,OWN_RENT,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0229
339,OWN_RENT,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0045
340,OWN_RENT,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0003
341,OWN_RENT,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.0034
342,OWN_RENT,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0008
343,OWN_RENT,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0021
344,OWN_RENT,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0693
345,OWN_RENT,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0021
346,OWN_RENT,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0058
347,OWN_RENT,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0666
348,OWN_RENT,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0051
349,OWN_RENT,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0003
350,OWN_RENT,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0003
351,OWN_RENT,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0015
352,OWN_RENT,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0312
353,OWN_RENT,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0026
354,OWN_RENT,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0051
355,OWN_RENT,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.0413
356,OWN_RENT,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0121
357,OWN_RENT,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.0314
358,OWN_RENT,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0851
359,OWN_RENT,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0139
360,OWN_RENT,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.1013
361,OWN_RENT,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0664
362,OWN_RENT,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0629
363,OWN_RENT,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0036
364,OWN_RENT,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.004
365,OWN_RENT,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0048
366,OWN_RENT,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.1613
367,OWN_RENT,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0551
368,OWN_RENT,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0034
369,OWN_RENT,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0018
370,OWN_RENT,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0033
371,OWN_RENT,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0719
372,OWN_RENT,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0019
373,OWN_RENT,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.019
374,OWN_RENT,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0664
375,OWN_RENT,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0079
376,OWN_RENT,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0008
377,OWN_RENT,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0003
378,OWN_RENT,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0011
379,OWN_RENT,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0316
380,OWN_RENT,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0029
381,OWN_RENT,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0077
382,OWN_RENT,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0207
383,OWN_RENT,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0821
384,OWN_RENT,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.0136
385,OWN_RENT,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.0825
386,OWN_RENT,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.0671
387,OWN_RENT,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0419
388,OWN_RENT,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0031
389,OWN_RENT,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0034
390,OWN_RENT,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0047
391,OWN_RENT,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.1011
392,OWN_RENT,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.0358
393,OWN_RENT,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0072
394,OWN_RENT,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0727
395,OWN_RENT,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.003
396,OWN_RENT,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.015
397,OWN_RENT,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0659
398,OWN_RENT,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0079
399,OWN_RENT,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0012
400,OWN_RENT,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0011
401,OWN_RENT,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0015
402,OWN_RENT,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0367
403,OWN_RENT,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0063
404,OWN_RENT,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0833
405,OWN_RENT,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0102
406,OWN_RENT,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0688
407,OWN_RENT,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0665
408,OWN_RENT,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0334
409,OWN_RENT,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.002
410,OWN_RENT,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0018
411,OWN_RENT,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.003
412,OWN_RENT,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0763
413,OWN_RENT,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0197
414,OWN_RENT,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0754
415,OWN_RENT,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.087
416,OWN_RENT,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0688
417,OWN_RENT,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.096
418,OWN_RENT,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0715
419,OWN_RENT,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0689
420,OWN_RENT,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0699
421,OWN_RENT,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.1277
422,OWN_RENT,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0801
423,OWN_RENT,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0648
424,OWN_RENT,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0662
425,OWN_RENT,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.019
426,OWN_RENT,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0011
427,OWN_RENT,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0011
428,OWN_RENT,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0017
429,OWN_RENT,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0725
430,OWN_RENT,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.013
431,OWN_RENT,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0665
432,OWN_RENT,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0729
433,OWN_RENT,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0143
434,OWN_RENT,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0046
435,OWN_RENT,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0036
436,OWN_RENT,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0982
437,OWN_RENT,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0487
438,OWN_RENT,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0668
439,OWN_RENT,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0664
440,OWN_RENT,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0665
441,OWN_RENT,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0672
442,OWN_RENT,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0909
443,OWN_RENT,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0662
444,OWN_RENT,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.007
445,OWN_RENT,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.004
446,OWN_RENT,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0049
447,OWN_RENT,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.1319
448,OWN_RENT,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.0384
449,OWN_RENT,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0002
450,OWN_RENT,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0009
451,OWN_RENT,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0308
452,OWN_RENT,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0029
453,OWN_RENT,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.001
454,OWN_RENT,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0295
455,OWN_RENT,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.003
456,OWN_RENT,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0294
457,OWN_RENT,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0039
458,OWN_RENT,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0281
459,DEAR,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.293
460,DEAR,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0904
461,DEAR,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.4761
462,DEAR,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.109
463,DEAR,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.3793
464,DEAR,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0826
465,DEAR,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.2697
466,DEAR,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.1322
467,DEAR,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.2148
468,DEAR,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.2495
469,DEAR,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0462
470,DEAR,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.2815
471,DEAR,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.1201
472,DEAR,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0747
473,DEAR,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.048
474,DEAR,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.4025
475,DEAR,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.256
476,DEAR,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1339
477,DEAR,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.5235
478,DEAR,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1608
479,DEAR,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1199
480,DEAR,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1129
481,DEAR,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2898
482,DEAR,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2677
483,DEAR,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.128
484,DEAR,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.3402
485,DEAR,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.077
486,DEAR,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.4122
487,DEAR,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1672
488,DEAR,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1934
489,DEAR,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0591
490,DEAR,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.3998
491,DEAR,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.3263
492,DEAR,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.3319
493,DEAR,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0454
494,DEAR,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.1885
495,DEAR,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0335
496,DEAR,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.1208
497,DEAR,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0766
498,DEAR,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0989
499,DEAR,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0927
500,DEAR,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0052
501,DEAR,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.1146
502,DEAR,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0398
503,DEAR,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0053
504,DEAR,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0076
505,DEAR,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.3288
506,DEAR,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.1449
507,DEAR,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.2438
508,DEAR,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.6032
509,DEAR,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.2428
510,DEAR,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.5214
511,DEAR,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.3933
512,DEAR,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.3226
513,DEAR,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.5943
514,DEAR,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.2283
515,DEAR,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.6549
516,DEAR,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.2678
517,DEAR,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.2809
518,DEAR,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.1977
519,DEAR,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.5513
520,DEAR,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.5429
521,DEAR,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.1849
522,DEAR,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0301
523,DEAR,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0972
524,DEAR,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.1048
525,DEAR,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.1216
526,DEAR,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.1116
527,DEAR,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.024
528,DEAR,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.1177
529,DEAR,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0109
530,DEAR,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0508
531,DEAR,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0124
532,DEAR,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.2794
533,DEAR,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0878
534,DEAR,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.1355
535,DEAR,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.3434
536,DEAR,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.3179
537,DEAR,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.1972
538,DEAR,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.3802
539,DEAR,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.1024
540,DEAR,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.5072
541,DEAR,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.1844
542,DEAR,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.2048
543,DEAR,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0816
544,DEAR,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.3959
545,DEAR,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.3953
546,DEAR,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.123
547,DEAR,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.07
548,DEAR,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0673
549,DEAR,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0916
550,DEAR,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0166
551,DEAR,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0854
552,DEAR,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0339
553,DEAR,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0148
554,DEAR,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0127
555,DEAR,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.2795
556,DEAR,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.1038
557,DEAR,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.28
558,DEAR,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.217
559,DEAR,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.285
560,DEAR,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0854
561,DEAR,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.3498
562,DEAR,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0941
563,DEAR,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.094
564,DEAR,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0737
565,DEAR,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.4248
566,DEAR,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.3048
567,DEAR,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.1885
568,DEAR,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.2113
569,DEAR,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0429
570,DEAR,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.2907
571,DEAR,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.1148
572,DEAR,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0669
573,DEAR,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0498
574,DEAR,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.377
575,DEAR,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.236
576,DEAR,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.2684
577,DEAR,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0408
578,DEAR,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.2914
579,DEAR,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.13
580,DEAR,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.1524
581,DEAR,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0286
582,DEAR,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.3671
583,DEAR,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.1899
584,DEAR,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0675
585,DEAR,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.3108
586,DEAR,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.1088
587,DEAR,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0483
588,DEAR,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0502
589,DEAR,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.3581
590,DEAR,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.2896
591,DEAR,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0805
592,DEAR,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0162
593,DEAR,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0047
594,DEAR,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0062
595,DEAR,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.2639
596,DEAR,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0828
597,DEAR,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.1404
598,DEAR,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0692
599,DEAR,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0502
600,DEAR,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.4356
601,DEAR,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.3743
602,DEAR,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0511
603,DEAR,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0117
604,DEAR,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.2863
605,DEAR,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0985
606,DEAR,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0029
607,DEAR,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.2717
608,DEAR,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0698
609,DEAR,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.2563
610,DEAR,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0661
611,DEAR,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.2528
612,AGEP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0035
613,AGEP,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0003
614,AGEP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0003
615,AGEP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0494
616,AGEP,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.0043
617,AGEP,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.001
618,AGEP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0335
619,AGEP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0009
620,AGEP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.003
621,AGEP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0019
622,AGEP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0003
623,AGEP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0034
624,AGEP,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0491
625,AGEP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0002
626,AGEP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0004
627,AGEP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0224
628,AGEP,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0027
629,AGEP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0007
630,AGEP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0005
631,AGEP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.05
632,AGEP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0003
633,AGEP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0009
634,AGEP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0322
635,AGEP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0039
636,AGEP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0006
637,AGEP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0028
638,AGEP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0008
639,AGEP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0054
