,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
147,36,2,2,2,2,5,12,0,1,N,N,6,2,2,1,170005,N,327,51-01301,85,1,2,30,64,2,2,2,2,N,1,N,0,2,45300,6,501,104,104,46.666666666666664
148,22,2,1,2,1,N,3,0,1,7460,10,6,0,5,2,N,0,360,38-00100,56,1,1,51,55,2,2,1,1,N,1,7790,0,N,13800,2,104,155,154,33.33333333333333
149,25,2,1,2,2,N,10,0,1,N,10,1,0,4,2,127536,9,297,17-03529,67,1,2,91,31,2,2,2,2,N,1,7290,1,3,44000,6,420,83,83,33.33333333333333
150,12,2,2,2,2,N,4,0,3,N,N,6,0,11,0,31632,8,267,36-03710,26,1,2,0,18,2,2,2,1,N,2,N,N,N,9300,2,N,12,0,40.0
151,52,2,2,1,2,N,3,0,1,N,N,N,3,3,1,297387,2,484,29-01901,39,1,2,42,12,2,2,2,2,N,1,N,1,2,N,N,437,122,192,40.0
152,75,2,2,N,2,N,9,0,1,770,10,1,2,N,1,N,2,238,17-03529,138,2,1,236,65,2,2,2,2,N,1,7380,0,2,0,0,153,96,117,33.33333333333333
153,47,2,2,2,2,N,2,1,1,5190,N,N,5,N,1,66901,N,482,36-04010,167,2,2,220,4,2,2,N,N,N,1,N,0,3,N,N,365,59,51,33.33333333333333
154,32,2,2,2,2,N,7,0,1,7470,12,1,0,6,1,165381,4,361,26-02702,34,1,2,26,44,2,2,2,2,N,1,8191,0,2,33000,5,501,86,100,46.666666666666664
155,22,2,2,2,2,N,4,1,1,N,N,N,1,N,2,-9000,9,327,32-00405,47,1,1,56,14,2,2,2,2,N,1,N,2,4,N,N,279,46,46,46.666666666666664
156,34,2,2,1,2,N,6,0,1,N,N,6,2,4,2,51389,2,236,36-04010,109,2,1,36,20,2,2,2,2,N,1,N,0,2,0,0,391,70,67,40.0
157,63,2,2,2,1,N,5,0,1,7870,12,4,0,N,2,304635,2,501,38-00100,41,1,2,151,48,2,2,2,2,N,1,8090,0,N,52000,7,395,183,183,46.666666666666664
158,16,2,2,2,2,N,4,0,1,N,N,1,0,2,1,9654,8,501,19-01700,45,2,2,46,70,2,2,1,1,N,1,N,0,2,30000,5,301,56,61,46.666666666666664
159,23,2,2,1,2,N,3,0,3,N,N,4,0,2,2,105764,9,N,17-03529,42,2,2,56,94,1,1,1,1,N,1,N,0,2,10800,2,129,132,132,33.33333333333333
160,32,2,2,2,2,N,5,0,1,3570,3,1,1,N,2,100266,0,409,30-00600,53,1,1,227,29,2,2,2,2,N,1,770,0,2,60000,8,484,99,99,40.0
161,67,1,2,2,2,N,7,0,1,7290,7,6,0,N,1,56742,5,364,30-00600,251,1,1,18,36,2,2,2,2,3,1,6170,0,N,75000,8,501,125,125,40.0
162,27,1,2,2,2,5,8,0,3,7580,12,1,2,2,2,90641,7,395,38-00100,104,1,2,75,33,2,2,2,2,N,1,7980,2,4,65000,8,501,230,230,26.666666666666668
163,68,2,2,2,N,N,7,0,1,3490,5,6,0,3,1,154667,3,501,51-51255,98,1,1,131,32,2,2,2,2,N,1,4170,0,3,36500,5,501,55,34,53.333333333333336
164,64,2,2,2,2,N,5,0,3,170,N,6,0,N,2,72825,7,376,19-01700,38,2,2,58,89,1,1,1,2,N,1,N,0,N,26000,4,213,185,185,26.666666666666668
165,58,2,2,2,2,N,10,0,1,770,11,1,2,5,2,N,7,419,38-00100,105,1,1,94,34,2,2,2,2,N,1,7860,0,2,45000,6,401,67,67,40.0
166,57,2,2,2,2,N,9,0,1,9480,14,1,0,8,2,150869,N,397,51-51255,68,1,2,56,28,2,2,2,2,N,1,8680,0,2,0,0,401,66,64,46.666666666666664
167,28,2,2,1,1,N,5,0,1,7870,12,2,2,N,2,N,6,51,36-04010,149,2,2,25,68,2,2,2,2,N,1,8170,0,N,25000,4,205,90,90,33.33333333333333
168,21,2,2,2,2,N,7,0,3,N,10,1,1,N,2,64448,8,165,36-04010,27,2,1,151,37,2,2,2,2,N,1,7680,1,3,21000,4,131,251,251,40.0
169,52,2,2,2,2,N,10,0,1,8170,4,6,0,N,1,10202,4,416,06-08507,35,1,1,19,30,2,2,2,2,N,1,3970,0,3,30000,5,501,139,100,46.666666666666664
170,1,2,2,2,2,N,5,0,1,6180,11,6,2,2,2,-6315,0,118,19-01700,277,1,1,102,20,2,2,2,2,N,1,7870,0,N,2500,1,18,72,72,40.0
171,34,2,2,1,2,N,9,0,1,8680,9,6,0,2,1,8675,8,298,01-01301,36,1,2,77,64,2,2,2,2,N,1,6870,0,4,39000,6,394,111,118,40.0
172,81,2,2,2,2,N,5,0,1,4670,3,6,4,2,2,86774,8,220,19-01700,104,1,1,104,24,2,2,2,2,N,1,770,0,N,30000,5,228,97,117,40.0
173,48,2,2,2,2,N,10,1,1,7870,10,6,3,3,0,87384,2,157,32-00405,136,2,1,111,33,2,2,2,2,N,3,7390,N,N,4,1,0,132,0,33.33333333333333
174,35,1,2,2,2,N,10,0,1,7280,16,6,N,5,2,N,N,330,24-01004,38,2,2,47,29,2,2,2,2,N,1,9480,0,N,58000,6,442,76,75,33.33333333333333
175,54,2,2,2,2,N,9,0,3,8290,7,1,2,N,1,-9000,3,231,40-00200,85,1,2,26,49,2,2,2,2,N,1,6370,1,3,87000,9,425,78,78,33.33333333333333
176,7,2,2,2,2,N,10,0,1,7860,11,6,0,3,1,176500,N,501,51-51255,56,1,1,62,63,2,2,2,2,N,1,7860,0,N,86800,8,501,104,104,60.0
177,70,1,2,1,N,N,9,0,1,N,10,4,0,4,1,N,2,203,06-07502,170,1,2,118,52,2,2,2,2,N,1,7380,2,3,175000,9,501,73,74,20.0
178,37,2,2,2,1,N,12,0,1,8680,12,4,2,3,2,N,0,350,06-08507,93,1,2,68,54,2,2,2,2,N,1,8191,0,N,127910,9,501,43,43,33.33333333333333
179,73,2,1,2,1,N,3,0,1,7860,N,N,2,2,2,N,N,452,40-00200,82,2,1,0,12,2,2,2,2,N,1,N,2,3,N,N,0,17,15,46.666666666666664
180,40,2,2,2,1,N,10,0,1,7860,10,6,0,3,1,N,N,282,06-07502,8,1,1,293,65,2,2,2,2,N,1,7290,0,N,84500,8,501,91,91,40.0
181,9,2,2,2,2,N,4,0,1,7380,12,1,0,4,1,225179,N,501,40-00200,496,1,2,79,48,2,2,2,2,N,1,8170,3,5,4800,2,193,39,39,40.0
182,61,2,2,2,2,N,10,0,1,N,N,1,0,4,1,N,9,468,51-51255,153,6,1,182,94,1,2,2,1,N,1,N,1,6,9000,2,501,179,105,33.33333333333333
183,15,2,1,2,2,N,9,0,1,N,N,1,3,8,2,14165,7,501,17-03529,80,1,1,31,79,2,2,2,2,N,1,N,0,2,30800,5,495,109,109,40.0
184,15,2,2,1,1,N,9,0,3,3570,12,6,0,N,2,-9000,6,N,06-08507,58,1,2,130,34,2,2,2,2,N,1,7980,1,2,8000,2,45,58,58,26.666666666666668
185,15,2,2,1,2,N,9,0,3,8191,10,4,2,4,1,100196,8,269,01-01301,80,2,1,83,47,2,2,2,2,N,1,7380,0,N,120000,9,501,130,130,26.666666666666668
186,21,2,2,2,2,N,6,0,1,6290,12,6,0,4,2,34442,4,421,38-00100,96,1,2,57,36,2,2,2,2,N,1,8090,3,4,410000,9,501,171,171,46.666666666666664
187,31,2,2,1,1,N,5,0,3,N,N,4,2,N,1,-9000,7,117,51-51255,73,1,2,58,76,2,2,1,2,N,1,N,0,N,34800,5,289,135,135,40.0
188,28,2,2,2,2,N,7,0,1,7870,10,6,0,4,0,29811,7,206,19-01700,71,1,2,54,19,2,2,2,2,N,3,7580,N,N,2500,1,N,25,0,33.33333333333333
189,4,1,2,2,2,N,5,0,1,7460,14,1,2,4,2,179687,0,501,17-03529,181,2,2,117,49,2,2,2,2,N,1,8660,0,2,35000,5,501,50,51,40.0
190,49,2,2,2,2,N,5,0,3,9370,15,6,0,2,2,171316,3,294,51-51255,544,1,1,60,20,2,2,2,2,N,1,8990,0,2,5000,1,442,127,171,46.666666666666664
191,2,2,2,2,2,N,10,0,1,5391,6,6,2,N,2,42395,2,321,17-03529,97,1,2,93,25,2,2,2,2,N,1,4980,0,N,78200,8,501,116,116,46.666666666666664
192,15,2,1,2,2,N,4,0,1,6991,15,6,2,4,1,N,2,492,38-00100,25,1,1,105,24,2,2,2,2,N,1,8780,0,3,10000,2,344,60,50,40.0
193,58,2,1,2,2,N,9,0,3,8660,3,1,2,5,1,152884,4,460,06-07502,42,1,1,99,65,2,2,2,2,N,1,770,0,2,75500,7,501,96,118,26.666666666666668
194,45,2,2,1,1,N,4,0,1,7860,N,6,N,4,1,-7637,0,184,32-00405,43,2,1,65,54,2,2,2,2,N,1,N,0,5,0,0,135,74,46,33.33333333333333
195,18,2,2,2,2,N,5,0,1,170,15,1,0,2,1,68645,8,410,28-01100,68,1,2,87,75,2,2,1,2,N,1,9160,0,2,29400,6,308,47,46,46.666666666666664
196,50,1,2,1,2,5,9,0,1,8660,14,1,1,2,2,59207,7,134,36-04010,70,2,2,64,39,2,2,2,2,N,1,8660,3,5,45000,6,397,120,121,26.666666666666668
197,8,2,2,2,2,N,4,0,1,7860,N,1,N,3,1,-9000,2,391,06-08507,184,6,2,76,42,2,2,2,2,N,1,N,2,4,0,0,501,51,55,40.0
198,26,2,2,2,2,N,9,0,1,3570,16,1,0,4,1,93983,3,347,40-00200,54,1,2,0,55,2,2,2,2,N,1,9480,0,6,35000,6,261,63,56,46.666666666666664
199,31,2,2,2,2,N,9,0,3,8370,6,6,1,2,2,131778,2,252,28-01100,62,2,1,54,23,2,2,2,2,N,1,5391,1,5,22500,5,159,267,302,40.0
200,51,1,2,2,2,N,11,0,1,N,10,1,2,N,1,254971,N,400,40-00200,109,1,1,93,37,2,2,2,2,N,1,7480,2,4,90000,9,349,61,61,40.0
201,37,2,2,2,2,N,7,0,1,180,10,1,2,4,1,148193,8,501,26-02702,179,1,1,57,53,2,2,2,2,N,1,7770,0,3,70000,8,501,60,60,53.333333333333336
202,60,2,2,2,2,N,9,0,1,6170,4,1,1,4,1,124294,7,501,38-00100,209,5,1,60,62,2,2,2,2,N,1,1080,0,2,47490,6,280,41,40,40.0
203,66,2,2,2,1,N,10,0,1,7870,11,6,N,7,1,N,1,234,32-00405,64,1,1,55,30,2,2,2,2,N,1,7860,0,2,58000,7,501,56,34,33.33333333333333
204,38,2,2,2,2,N,9,0,1,7980,11,1,0,N,1,66635,7,501,24-01004,319,6,2,63,55,2,2,2,2,N,1,7860,0,2,5400,1,457,93,93,46.666666666666664
205,57,1,1,1,2,N,7,0,3,5391,6,6,0,2,2,12806,3,463,40-00200,441,1,2,102,24,2,2,1,2,N,1,4795,0,N,6500,2,48,245,146,26.666666666666668
206,21,2,2,2,2,N,7,0,1,7590,4,6,0,2,1,184240,4,383,29-01901,86,2,1,35,19,2,2,2,2,N,1,3291,1,3,16300,3,325,38,49,40.0
207,25,2,2,2,2,N,7,0,3,770,12,1,0,2,2,2373,4,N,30-00600,33,1,2,67,22,2,2,2,2,N,1,8170,1,3,0,0,171,134,134,33.33333333333333
208,25,2,2,1,2,N,9,0,1,N,N,4,2,N,2,-9000,3,N,06-08507,64,1,1,0,71,2,2,2,2,5,1,N,0,N,59200,7,484,59,59,40.0
209,15,2,1,2,2,N,5,0,3,7580,7,1,1,3,1,143923,4,501,38-00100,95,1,2,75,51,2,2,2,2,N,1,6170,0,3,50000,6,494,23,21,33.33333333333333
210,59,2,2,2,2,N,7,0,1,7680,14,6,0,3,1,125865,3,277,51-01301,85,1,1,77,27,2,2,2,2,N,1,8590,0,4,0,0,501,75,71,46.666666666666664
211,50,2,2,2,1,N,5,0,1,7390,14,1,0,3,1,78301,3,403,30-00600,88,1,1,41,45,2,2,2,2,N,1,8590,4,6,25000,4,264,67,22,33.33333333333333
212,48,1,1,2,2,N,5,0,1,N,4,1,1,4,1,-9000,4,355,06-08507,148,1,1,157,60,1,2,2,2,N,1,2880,0,3,130000,9,501,56,54,33.33333333333333
213,35,2,1,2,2,N,7,0,1,9170,6,1,0,5,2,45960,8,371,28-01100,110,2,1,176,29,2,2,2,2,N,1,4971,1,3,20800,5,208,132,172,33.33333333333333
214,15,2,2,2,2,5,7,0,1,9190,N,1,2,2,1,-9000,0,235,19-01700,25,2,1,70,72,2,1,1,1,N,1,N,0,2,16300,3,301,61,61,20.0
215,38,2,2,2,2,N,9,0,1,N,15,6,0,2,2,28518,4,384,19-01700,102,1,1,129,25,2,2,2,2,N,1,9190,0,N,32000,5,243,160,160,46.666666666666664
216,22,2,2,2,2,5,5,0,3,5391,9,1,1,N,1,82350,4,501,26-02702,50,1,2,190,63,2,2,2,2,N,1,6870,0,2,52010,7,501,506,488,33.33333333333333
217,57,2,2,1,1,N,10,0,1,7270,12,6,0,2,2,5592,4,162,28-01100,113,1,2,80,29,2,2,2,2,N,1,8191,0,N,55000,8,415,123,83,33.33333333333333
218,67,2,2,2,2,N,5,0,1,6190,4,6,2,4,1,35151,3,207,17-03531,176,2,1,56,51,2,2,2,2,N,1,1090,0,3,4100,1,104,109,79,40.0
219,12,2,2,2,2,N,7,0,1,N,10,6,2,2,2,86738,0,195,24-01004,27,1,1,105,23,2,2,2,2,N,1,7390,0,N,8000,2,61,61,47,40.0
220,23,2,2,2,2,N,4,0,1,8680,14,6,1,4,1,94896,N,467,06-08507,47,2,1,51,17,2,2,2,2,N,1,8680,1,3,6500,2,501,110,56,53.333333333333336
221,48,2,2,2,2,N,10,0,1,7380,14,6,2,2,1,109740,9,316,38-00100,161,1,2,40,48,2,2,2,2,N,1,8690,0,N,80000,8,501,14,14,46.666666666666664
222,33,2,2,2,2,N,7,0,3,6190,16,1,2,N,2,89019,1,240,36-04010,56,2,2,239,30,2,2,2,2,N,1,9470,2,4,40000,5,270,106,106,40.0
223,33,2,2,2,N,N,3,1,1,7390,N,1,2,2,2,99005,9,272,08-00803,29,1,2,91,44,2,2,2,2,N,1,N,2,8,0,0,244,81,74,40.0
224,28,2,2,2,2,N,3,0,1,N,N,4,2,7,1,181874,2,468,38-00100,45,1,2,49,80,2,2,2,2,N,1,N,0,N,16200,3,133,23,23,46.666666666666664
225,2,2,1,2,2,N,10,0,1,N,N,3,2,2,2,-5945,0,247,24-01004,79,1,1,47,90,1,2,2,2,N,1,N,0,N,95400,8,501,11,9,33.33333333333333
226,71,2,2,2,1,N,7,0,1,8080,4,4,0,2,1,51447,5,484,26-02702,27,1,1,24,66,2,2,2,2,N,1,1990,0,N,76020,8,501,64,65,40.0
227,53,2,2,2,1,5,11,0,1,N,N,1,0,2,1,92685,7,390,40-00200,58,1,2,7,35,2,2,2,2,N,1,N,3,5,0,0,312,59,58,33.33333333333333
228,67,2,2,2,N,N,9,0,1,8680,9,3,0,N,1,-9000,5,74,17-03529,257,2,2,138,45,2,2,2,2,N,1,6970,2,3,30000,5,147,44,43,40.0
229,76,2,2,2,2,N,1,0,1,7860,N,4,2,2,1,122050,9,501,17-03529,109,2,1,77,80,2,2,1,2,N,1,N,0,4,29400,4,241,73,58,33.33333333333333
230,28,2,2,2,2,N,6,0,1,3960,N,1,1,2,2,-9000,9,231,51-51255,102,1,2,67,39,2,2,2,2,N,1,N,0,2,15000,3,424,111,111,46.666666666666664
231,68,2,2,2,2,N,4,0,1,7870,14,6,0,4,2,51602,7,331,36-04010,52,2,2,87,16,2,2,2,2,N,1,8680,3,5,1000,1,230,66,74,40.0
232,59,2,2,2,2,N,7,0,1,7380,11,1,2,N,2,93605,3,226,51-51255,34,1,2,36,31,2,2,2,2,N,1,7870,0,2,52000,6,501,65,81,40.0
233,46,2,2,2,2,N,9,0,1,7690,6,6,0,6,1,51545,3,483,51-51255,43,1,2,85,40,2,2,2,2,N,1,4670,0,N,93000,8,501,58,59,46.666666666666664
234,5,1,2,1,2,N,7,0,1,7860,N,6,0,N,1,-9000,3,403,32-00405,278,6,1,55,62,2,2,2,2,N,1,N,0,N,0,0,0,46,47,40.0
235,40,2,2,2,1,N,7,0,1,7860,14,6,2,3,1,N,0,436,51-51255,166,2,2,120,34,2,2,2,2,N,1,8680,0,2,0,0,407,294,39,40.0
236,16,2,2,2,1,5,8,0,1,6190,6,6,2,2,2,115571,0,284,26-02702,50,2,2,71,37,2,2,2,2,N,1,5391,1,2,26000,4,150,99,100,33.33333333333333
237,9,2,1,2,2,N,10,0,1,9480,12,1,0,N,1,114401,3,401,06-07502,33,6,2,112,46,2,2,2,2,N,1,8191,0,2,127000,9,501,193,193,40.0
238,48,2,2,2,2,N,9,0,2,2380,9,1,0,N,1,135944,7,501,26-02702,84,1,2,12,40,2,2,2,2,N,1,6870,1,3,131200,9,501,88,103,40.0
239,83,2,2,N,2,N,9,0,1,8470,11,1,2,2,2,36575,7,210,51-51255,77,2,1,45,31,2,2,2,2,N,1,7860,2,4,66000,7,501,80,80,46.666666666666664
240,60,2,2,2,2,N,5,0,1,7280,13,1,0,2,1,28459,1,168,40-00200,106,1,1,232,43,2,2,2,2,N,1,8370,6,8,68000,8,202,159,203,40.0
241,39,1,2,1,N,N,7,0,1,7890,11,6,0,2,1,169266,4,369,17-03529,77,6,2,57,24,2,2,2,2,N,1,7870,0,N,1000,1,7,209,210,26.666666666666668
242,60,2,2,2,2,N,5,0,1,5170,13,6,2,N,1,81149,4,199,19-01700,45,1,2,59,20,2,2,2,2,N,1,8370,0,4,9000,2,501,98,87,40.0
243,35,1,2,1,2,5,9,0,1,7860,10,1,0,2,1,27332,6,180,06-08507,93,2,2,66,37,2,2,2,2,N,1,7280,1,3,130000,9,501,95,96,20.0
244,4,2,2,2,2,N,7,0,3,N,N,4,2,4,2,-9000,6,N,38-00100,83,1,1,62,74,2,2,1,2,5,1,N,0,N,67700,8,501,28,29,26.666666666666668
245,4,2,2,2,2,N,9,0,1,8170,9,6,0,N,1,172993,N,501,13-04600,98,1,1,91,26,2,2,2,2,N,1,6970,0,N,58000,7,441,39,39,53.333333333333336
246,72,2,2,2,2,N,3,0,1,7870,N,6,2,2,2,95995,4,101,06-07502,148,1,1,29,78,2,2,2,2,N,1,N,0,N,10700,2,87,61,61,40.0
247,15,1,2,2,2,N,10,0,1,770,14,1,0,N,2,-9000,5,289,24-01004,129,2,2,89,37,2,2,2,2,N,1,8680,0,2,140000,9,501,93,120,40.0
248,60,1,2,2,2,N,5,0,3,7860,14,6,2,2,2,47725,5,143,17-03531,127,2,1,99,26,2,2,2,2,N,1,8680,0,3,29000,4,501,501,228,26.666666666666668
249,11,2,2,2,2,N,4,0,1,7280,6,6,0,2,1,165491,0,501,38-00100,13,1,2,22,17,2,2,2,2,N,1,5090,1,3,4500,1,501,29,58,46.666666666666664
250,34,2,2,2,2,N,10,0,1,8290,4,6,0,5,1,66874,4,N,17-03529,21,2,1,41,38,2,2,2,2,N,1,3370,0,N,92000,8,501,136,135,46.666666666666664
251,66,2,2,2,2,N,7,0,1,7280,9,6,0,5,1,11352,5,216,32-00405,80,1,1,38,26,2,2,2,2,N,1,7071,0,2,16000,3,448,75,31,46.666666666666664
252,55,1,2,2,2,N,5,0,1,N,N,4,0,N,1,-9000,3,427,19-01700,69,2,1,95,70,2,1,1,2,N,1,N,0,2,15600,3,478,159,159,40.0
253,54,2,2,1,2,N,7,1,3,7290,12,1,0,3,1,71268,N,269,38-00100,572,1,2,95,26,2,2,2,2,N,1,7980,2,4,50000,6,259,19,78,26.666666666666668
254,23,2,2,2,2,N,9,0,1,3490,7,6,3,3,1,-9000,2,N,17-03529,11,1,1,46,28,2,2,2,2,N,1,6290,0,2,40000,6,501,229,155,40.0
255,67,2,2,2,2,N,9,0,1,7670,4,6,0,2,2,-9000,2,288,17-03529,269,2,1,28,27,2,2,2,2,N,1,1080,0,5,35000,5,378,85,45,46.666666666666664
256,60,2,2,2,2,N,5,0,1,4170,N,6,0,N,2,57042,4,N,08-00803,184,1,1,271,54,2,2,2,2,4,1,N,0,N,10300,2,78,196,196,46.666666666666664
257,3,2,2,2,2,N,5,1,1,490,16,1,2,2,1,18665,3,341,38-00100,81,1,2,96,34,2,2,2,2,N,1,9470,1,3,42000,6,204,147,148,40.0
258,25,2,2,2,1,5,7,0,1,8690,8,4,2,2,1,42640,0,501,38-00100,351,1,2,18,78,2,2,2,2,N,1,6770,0,2,30000,4,501,3,44,40.0
259,72,2,2,1,1,N,10,0,3,8590,11,6,0,4,2,N,3,182,51-51255,179,2,2,105,34,2,2,2,2,N,1,7860,1,2,123600,9,501,327,327,20.0
260,37,2,2,2,2,N,5,0,1,7860,N,4,0,2,1,-9000,6,478,32-00405,64,3,1,47,66,2,2,2,2,N,1,N,0,5,13000,3,370,20,5,46.666666666666664
261,22,2,2,2,2,N,5,0,1,N,15,4,1,4,2,N,2,399,51-51255,295,1,2,100,41,2,2,2,2,N,1,8980,0,2,18900,3,200,408,407,40.0
262,38,1,2,2,2,5,10,0,1,180,9,1,2,4,1,181149,N,466,30-00600,74,1,1,57,54,2,2,2,2,N,1,6870,0,2,89800,9,501,58,58,26.666666666666668
263,48,2,2,N,2,N,10,0,1,7580,16,3,2,8,1,152445,0,465,51-51255,109,1,1,24,69,1,2,2,2,N,1,9370,0,2,210200,9,501,59,59,26.666666666666668
264,6,2,2,1,2,N,10,0,1,7270,12,1,2,2,1,11442,8,337,06-07502,46,1,2,74,28,2,2,2,2,N,1,8191,0,2,70000,7,501,96,86,40.0
265,23,2,2,1,2,N,5,0,1,8590,14,6,0,2,1,17879,3,421,32-00405,92,1,2,74,20,2,2,2,2,N,1,8680,0,N,0,0,0,136,136,40.0
266,24,2,2,2,2,N,12,0,1,7870,11,1,2,5,1,N,6,501,17-03529,29,2,2,45,48,2,2,2,2,N,1,7860,0,2,115000,9,501,128,173,46.666666666666664
267,26,2,2,2,2,5,9,0,1,N,10,6,0,2,2,-9000,7,329,36-04010,70,2,2,79,28,2,2,2,2,N,1,7580,0,3,21700,4,501,169,161,40.0
268,11,2,2,2,2,N,4,0,1,7380,14,6,0,4,1,166515,8,469,51-51255,81,1,2,105,16,2,2,2,2,N,1,8680,2,4,1500,1,501,46,48,46.666666666666664
269,28,2,2,2,2,N,7,0,3,8680,10,4,4,3,1,27675,2,360,30-00600,309,1,2,98,34,2,2,2,2,N,1,7580,3,4,13000,3,97,154,224,33.33333333333333
270,21,2,2,2,2,N,5,0,1,N,N,6,0,2,2,39497,8,338,06-08507,74,1,2,64,17,2,2,2,2,N,1,N,3,5,0,0,501,60,63,46.666666666666664
271,53,2,2,2,2,N,10,0,3,9480,12,6,1,N,2,77795,6,501,51-01301,16,1,2,72,25,2,2,2,2,N,1,8191,0,N,66000,7,498,65,66,40.0
272,58,2,2,2,2,N,5,0,1,7860,10,4,2,2,1,-9000,1,0,17-03529,148,2,2,103,47,2,2,2,2,N,1,7690,0,3,544000,9,501,47,42,40.0
273,15,2,2,1,2,N,5,0,1,6170,6,1,0,4,1,214000,7,501,32-00405,42,1,1,67,43,2,2,2,2,N,1,4670,0,2,43000,6,501,70,56,46.666666666666664
274,71,1,2,2,2,N,7,0,1,N,N,6,2,5,0,N,9,442,32-00405,84,1,2,93,29,2,2,2,2,N,2,N,N,N,0,0,N,93,0,33.33333333333333
275,19,2,2,2,2,N,7,0,1,N,N,6,2,4,2,35336,6,131,06-07502,108,2,2,111,56,2,2,2,2,N,1,N,0,2,16000,3,147,320,319,46.666666666666664
276,54,2,2,2,2,5,9,0,1,9590,10,4,2,N,1,7811,4,290,19-01700,107,1,2,77,64,2,2,2,2,N,1,7680,0,N,65600,8,495,112,112,40.0
277,28,2,2,2,2,N,9,0,3,7290,14,6,1,5,0,131771,N,279,30-00600,27,1,1,87,38,2,2,2,2,N,3,8660,N,N,67200,8,501,10,0,40.0
278,41,2,2,2,2,N,N,1,1,N,N,N,2,4,1,N,8,148,38-00100,26,1,2,133,0,2,2,N,N,N,1,N,0,6,N,N,437,71,59,40.0
279,11,2,2,1,2,N,8,0,1,7860,N,6,0,N,1,154340,8,501,28-01100,86,2,2,102,69,2,2,2,1,N,1,N,0,N,21100,5,174,33,32,40.0
280,6,2,2,1,2,N,7,0,1,8680,10,4,2,5,2,93356,2,128,32-00405,41,2,1,99,61,2,2,2,2,5,1,7680,0,N,59000,7,445,61,60,26.666666666666668
281,59,2,2,2,2,N,5,0,1,5391,11,6,2,4,2,-9000,5,119,51-51255,47,1,2,100,20,2,2,2,2,N,1,7860,1,4,19000,3,136,182,95,46.666666666666664
282,49,2,2,2,2,N,7,0,1,4090,N,3,2,2,2,-9000,2,9,36-03710,43,2,1,38,72,2,2,2,2,N,1,N,0,N,6650,2,55,146,146,46.666666666666664
283,53,2,2,2,2,N,8,0,1,N,N,4,0,2,1,38355,2,501,32-00405,10,2,2,213,81,2,2,1,2,N,1,N,0,3,0,0,302,76,68,46.666666666666664
284,7,1,2,2,2,N,5,0,1,9590,10,1,2,N,1,161951,9,467,06-08507,56,1,2,68,51,2,2,2,2,N,1,7670,1,3,50000,6,501,58,67,33.33333333333333
285,40,1,2,1,1,N,7,0,1,N,N,3,1,2,1,174476,9,230,28-01100,80,1,1,65,64,2,1,1,1,N,1,N,0,N,9600,3,72,112,93,33.33333333333333
286,37,2,2,2,1,N,8,0,1,8570,14,4,2,3,1,N,9,386,13-04600,64,2,1,49,56,2,2,2,2,N,1,8680,0,N,37000,6,280,84,84,33.33333333333333
287,12,2,2,2,2,N,8,0,1,N,N,6,1,4,2,N,2,246,28-01100,82,2,2,122,45,2,2,1,2,N,1,N,0,2,8100,2,254,122,122,53.333333333333336
288,13,2,2,2,2,N,10,0,1,8191,N,1,1,4,2,N,0,403,06-08507,75,1,1,58,70,2,1,2,1,N,1,N,2,6,0,0,501,140,118,33.33333333333333
289,29,2,2,2,2,N,7,0,1,7860,10,1,0,2,1,55272,7,501,13-04600,36,1,1,28,57,2,2,2,2,N,1,7380,0,2,180000,9,501,107,107,60.0
290,25,1,2,N,2,N,7,0,1,8290,9,1,2,2,1,1628,2,485,06-08507,60,1,1,187,47,2,2,2,2,N,1,7071,2,4,250000,9,501,50,58,33.33333333333333
291,64,2,2,2,2,N,4,0,3,7860,10,1,2,2,2,122917,3,429,36-04010,50,2,1,52,61,2,2,2,2,N,1,7690,0,3,35000,5,403,93,183,33.33333333333333
292,18,2,2,2,2,N,10,0,1,7860,6,1,0,2,2,-9000,N,302,06-08507,35,1,2,20,41,2,2,2,2,N,1,4795,2,4,571000,9,501,57,57,40.0
293,19,2,2,2,2,N,1,0,3,4560,N,N,0,N,2,78461,5,356,26-02702,83,2,2,767,3,2,2,N,N,N,1,N,2,3,N,N,227,521,367,20.0
294,58,2,2,2,2,N,9,0,3,N,13,4,2,N,1,-9000,1,162,38-00100,157,1,2,177,57,2,2,2,2,N,1,8370,1,2,2000,1,51,15,14,40.0
295,15,2,2,2,1,N,7,0,1,7860,N,6,2,4,2,176620,2,123,32-00405,75,6,1,45,60,2,1,2,1,N,1,N,0,N,9500,2,72,51,51,40.0
296,69,2,2,2,1,N,7,0,1,8590,11,6,0,4,1,-9000,1,236,06-08507,80,2,1,40,19,2,2,2,2,N,1,7890,1,5,1000,1,501,375,365,40.0
297,68,2,2,2,2,N,5,0,1,7860,16,6,0,N,1,-9000,8,158,29-01901,38,1,1,67,24,2,2,2,2,N,1,9470,0,N,61000,8,466,34,35,60.0
